fecha,id_cliente,id_producto,unidades,precio_unitario
2025-01-25,C111,P45,1,7.25
2025-01-27,C248,P40,2,14.5
2025-01-07,C024,P18,3,18.04
2025-01-22,C105,P26,4,8.51
2025-01-27,C090,P50,3,10.44
2025-01-05,C381,P30,2,9.08
2025-01-17,C190,P15,4,7.67
2025-01-07,C213,P11,2,15.28
2025-01-17,C151,P27,5,13.45
2025-01-08,C194,P47,1,7.58
2025-01-10,C370,P35,1,7.88
2025-01-11,C410,P50,3,10.44
2025-01-11,C476,P31,2,12.51
2025-01-12,C030,P50,5,10.44
2025-01-20,C117,P21,2,7.17
2025-01-19,C147,P17,4,5.81
2025-01-20,C326,P34,5,17.21
2025-01-27,C199,P47,1,7.58
2025-01-13,C337,P48,5,11.01
2025-01-13,C480,P14,4,7.59
2025-01-04,C449,P46,1,12.8
2025-01-12,C489,P22,2,9.23
2025-01-03,C362,P45,2,7.25
2025-01-29,C360,P32,3,7.38
2025-01-14,C047,P28,5,5.83
2025-01-09,C324,P50,1,10.44
2025-01-20,C212,P17,1,5.81
2025-01-30,C281,P48,3,11.01
2025-01-06,C444,P48,5,11.01
2025-01-14,C056,P11,5,15.28
2025-01-13,C449,P16,1,19.8
2025-01-26,C032,P10,5,17.09
2025-01-07,C275,P42,3,14.59
2025-01-05,C187,P41,3,10.69
2025-01-12,C404,P31,2,12.51
2025-01-11,C105,P19,3,6.72
2025-01-19,C331,P24,2,5.18
2025-01-19,C084,P25,3,12.55
2025-01-13,C043,P49,4,16.35
2025-01-11,C449,P31,1,12.51
2025-01-06,C094,P10,3,17.09
2025-01-03,C164,P26,3,8.51
2025-01-25,C053,P46,2,12.8
2025-01-02,C266,P48,3,11.01
2025-01-22,C237,P14,5,7.59
2025-01-16,C196,P12,5,8.23
2025-01-12,C248,P19,4,6.72
2025-01-03,C071,P50,1,10.44
2025-01-16,C408,P13,2,10.24
2025-01-30,C322,P32,1,7.38
2025-01-01,C056,P18,5,18.04
2025-01-12,C142,P16,3,19.8
2025-01-06,C183,P39,5,14.17
2025-01-08,C411,P18,4,18.04
2025-01-14,C471,P43,3,7.69
2025-01-03,C475,P48,1,11.01
2025-01-29,C031,P26,1,8.51
2025-01-02,C071,P21,2,7.17
2025-01-17,C034,P31,3,12.51
2025-01-22,C358,P42,3,14.59
2025-01-03,C225,P15,1,7.67
2025-01-16,C217,P30,1,9.08
2025-01-23,C045,P30,1,9.08
2025-01-22,C212,P15,5,7.67
2025-01-09,C003,P13,5,10.24
2025-01-12,C303,P31,1,12.51
2025-01-10,C125,P41,5,10.69
2025-01-07,C338,P40,1,14.5
2025-01-26,C315,P41,4,10.69
2025-01-28,C327,P14,2,7.59
2025-01-24,C168,P20,5,6.28
2025-01-28,C473,P22,1,9.23
2025-01-03,C119,P29,1,17.53
2025-01-21,C496,P29,5,17.53
2025-01-29,C338,P16,3,19.8
2025-01-20,C218,P50,4,10.44
2025-01-08,C201,P22,1,9.23
2025-01-14,C028,P31,1,12.51
2025-01-12,C020,P41,1,10.69
2025-01-17,C368,P24,5,5.18
2025-01-26,C317,P21,2,7.17
2025-01-22,C106,P25,5,12.55
2025-01-21,C425,P48,1,11.01
2025-01-02,C164,P42,4,14.59
2025-01-27,C272,P39,1,14.17
2025-01-27,C311,P19,4,6.72
2025-01-17,C388,P12,1,8.23
2025-01-13,C164,P31,1,12.51
2025-01-29,C463,P46,5,12.8
2025-01-07,C230,P46,4,12.8
2025-01-04,C028,P14,5,7.59
2025-01-25,C314,P38,1,9.94
2025-01-15,C095,P23,4,16.23
2025-01-15,C485,P44,5,14.23
2025-01-27,C216,P31,2,12.51
2025-01-02,C287,P21,2,7.17
2025-01-08,C023,P48,3,11.01
2025-01-20,C338,P43,2,7.69
2025-01-15,C339,P46,3,12.8
2025-01-15,C226,P47,4,7.58
2025-01-19,C261,P13,1,10.24
2025-01-10,C158,P21,1,7.17
2025-01-23,C417,P26,1,8.51
2025-01-09,C251,P40,1,14.5
2025-01-27,C250,P33,3,17.83
2025-01-11,C173,P47,3,7.58
2025-01-06,C323,P27,5,13.45
2025-01-17,C007,P16,2,19.8
2025-01-18,C465,P33,5,17.83
2025-01-21,C211,P49,2,16.35
2025-01-30,C292,P41,5,10.69
2025-01-14,C411,P29,2,17.53
2025-01-03,C113,P14,2,7.59
2025-01-29,C007,P16,2,19.8
2025-01-16,C441,P30,2,9.08
2025-01-03,C287,P44,2,14.23
2025-01-03,C396,P30,2,9.08
2025-01-07,C314,P13,3,10.24
2025-01-30,C020,P41,5,10.69
2025-01-14,C046,P16,4,19.8
2025-01-16,C310,P32,5,7.38
2025-01-22,C320,P26,2,8.51
2025-01-15,C364,P30,1,9.08
2025-01-22,C404,P13,3,10.24
2025-01-12,C082,P18,4,18.04
2025-01-22,C118,P11,4,15.28
2025-01-04,C352,P29,1,17.53
2025-01-20,C388,P44,5,14.23
2025-01-07,C271,P43,4,7.69
2025-01-29,C358,P23,4,16.23
2025-01-02,C054,P46,2,12.8
2025-01-20,C376,P42,3,14.59
2025-01-27,C241,P12,1,8.23
2025-01-05,C354,P16,2,19.8
2025-01-17,C126,P26,2,8.51
2025-01-20,C214,P12,3,8.23
2025-01-23,C294,P14,1,7.59
2025-01-08,C302,P23,4,16.23
2025-01-07,C268,P21,4,7.17
2025-01-28,C359,P33,5,17.83
2025-01-26,C328,P14,5,7.59
2025-01-09,C044,P42,2,14.59
2025-01-08,C226,P39,4,14.17
2025-01-27,C270,P50,2,10.44
2025-01-20,C267,P18,3,18.04
2025-01-29,C022,P33,4,17.83
2025-01-23,C490,P15,3,7.67
2025-01-09,C072,P22,5,9.23
2025-01-07,C168,P16,4,19.8
2025-01-16,C311,P28,5,5.83
2025-01-26,C300,P15,2,7.67
2025-01-23,C250,P17,1,5.81
2025-01-07,C423,P47,2,7.58
2025-01-13,C077,P48,3,11.01
2025-01-19,C211,P49,3,16.35
2025-01-14,C192,P42,1,14.59
2025-01-09,C491,P29,5,17.53
2025-01-19,C173,P49,4,16.35
2025-01-16,C269,P27,2,13.45
2025-01-12,C422,P30,4,9.08
2025-01-06,C419,P28,2,5.83
2025-01-18,C133,P26,4,8.51
2025-01-18,C184,P19,4,6.72
2025-01-24,C014,P28,2,5.83
2025-01-14,C033,P44,4,14.23
2025-01-04,C380,P29,1,17.53
2025-01-21,C230,P26,2,8.51
2025-01-29,C362,P26,1,8.51
2025-01-18,C167,P11,1,15.28
2025-01-01,C111,P48,4,11.01
2025-01-18,C473,P38,5,9.94
2025-01-20,C310,P34,5,17.21
2025-01-07,C174,P38,4,9.94
2025-01-06,C402,P11,2,15.28
2025-01-19,C428,P10,2,17.09
2025-01-20,C368,P27,3,13.45
2025-01-09,C137,P29,4,17.53
2025-01-30,C021,P18,3,18.04
2025-01-22,C071,P23,5,16.23
2025-01-04,C225,P12,2,8.23
2025-01-19,C217,P18,4,18.04
2025-01-29,C333,P21,3,7.17
2025-01-05,C458,P41,1,10.69
2025-01-30,C272,P15,5,7.67
2025-01-16,C181,P18,5,18.04
2025-01-20,C241,P19,5,6.72
2025-01-30,C426,P16,4,19.8
2025-01-16,C248,P15,4,7.67
2025-01-25,C485,P21,5,7.17
2025-01-01,C160,P12,2,8.23
2025-01-05,C238,P25,3,12.55
2025-01-11,C182,P23,3,16.23
2025-01-10,C137,P49,3,16.35
2025-01-08,C223,P19,2,6.72
2025-01-11,C347,P31,4,12.51
2025-01-03,C383,P35,4,7.88
2025-01-29,C192,P27,3,13.45
2025-01-20,C254,P19,1,6.72
2025-01-22,C109,P37,4,11.91
2025-01-18,C320,P50,4,10.44
2025-01-20,C134,P12,2,8.23
2025-01-09,C459,P21,4,7.17
2025-01-26,C081,P28,2,5.83
2025-01-21,C249,P16,3,19.8
2025-01-08,C498,P16,3,19.8
2025-01-05,C356,P43,2,7.69
2025-01-04,C462,P10,3,17.09
2025-01-07,C178,P45,1,7.25
2025-01-01,C010,P12,4,8.23
2025-01-26,C253,P43,5,7.69
2025-01-06,C458,P23,5,16.23
2025-01-21,C137,P45,1,7.25
2025-01-09,C020,P26,3,8.51
2025-01-19,C186,P27,4,13.45
2025-01-14,C084,P41,5,10.69
2025-01-10,C494,P19,2,6.72
2025-01-10,C095,P49,1,16.35
2025-01-05,C398,P13,4,10.24
2025-01-08,C329,P40,2,14.5
2025-01-19,C483,P18,3,18.04
2025-01-02,C439,P29,5,17.53
2025-01-30,C109,P12,4,8.23
2025-01-16,C201,P41,1,10.69
2025-01-07,C159,P10,1,17.09
2025-01-14,C092,P27,4,13.45
2025-01-20,C036,P24,2,5.18
2025-01-09,C122,P22,5,9.23
2025-01-19,C352,P48,1,11.01
2025-01-20,C387,P20,3,6.28
2025-01-30,C420,P43,4,7.69
2025-01-28,C266,P26,2,8.51
2025-01-19,C407,P42,2,14.59
2025-01-28,C415,P45,5,7.25
2025-01-14,C175,P42,4,14.59
2025-01-07,C080,P38,2,9.94
2025-01-19,C169,P49,2,16.35
2025-01-17,C205,P31,5,12.51
2025-01-21,C029,P13,3,10.24
2025-01-21,C467,P19,3,6.72
2025-01-09,C381,P29,2,17.53
2025-01-20,C058,P44,1,14.23
2025-01-02,C252,P32,5,7.38
2025-01-22,C489,P35,4,7.88
2025-01-14,C225,P38,5,9.94
2025-01-30,C228,P38,3,9.94
2025-01-26,C066,P40,4,14.5
2025-01-12,C186,P18,3,18.04
2025-01-18,C439,P18,2,18.04
2025-01-02,C378,P40,1,14.5
2025-01-28,C125,P18,5,18.04
2025-01-18,C075,P45,4,7.25
2025-01-26,C446,P29,2,17.53
2025-01-05,C467,P20,1,6.28
2025-01-19,C170,P38,4,9.94
2025-01-21,C363,P47,3,7.58
2025-01-22,C302,P24,3,5.18
2025-01-17,C402,P13,3,10.24
2025-01-23,C144,P13,4,10.24
2025-01-20,C251,P45,1,7.25
2025-01-29,C174,P39,5,14.17
2025-01-05,C376,P27,4,13.45
2025-01-12,C085,P46,2,12.8
2025-01-21,C138,P11,4,15.28
2025-01-17,C077,P37,3,11.91
2025-01-04,C184,P34,3,17.21
2025-01-10,C037,P28,2,5.83
2025-01-14,C394,P25,3,12.55
2025-01-12,C461,P11,1,15.28
2025-01-01,C125,P34,2,17.21
2025-01-11,C499,P47,3,7.58
2025-01-10,C346,P27,1,13.45
2025-01-21,C250,P12,3,8.23
2025-01-22,C072,P25,5,12.55
2025-01-20,C289,P33,4,17.83
2025-01-18,C462,P37,4,11.91
2025-01-10,C018,P33,4,17.83
2025-01-27,C271,P14,2,7.59
2025-01-11,C094,P38,3,9.94
2025-01-15,C202,P21,2,7.17
2025-01-25,C205,P47,4,7.58
2025-01-06,C363,P28,2,5.83
2025-01-25,C238,P38,1,9.94
2025-01-10,C038,P40,4,14.5
2025-01-04,C238,P41,4,10.69
2025-01-29,C087,P21,4,7.17
2025-01-05,C121,P29,5,17.53
2025-01-26,C403,P37,5,11.91
2025-01-16,C459,P29,2,17.53
2025-01-11,C361,P45,4,7.25
2025-01-02,C191,P47,5,7.58
2025-01-27,C454,P14,2,7.59
2025-01-27,C208,P30,4,9.08
2025-01-14,C093,P17,4,5.81
2025-01-02,C003,P34,4,17.21
2025-01-01,C137,P25,1,12.55
2025-01-11,C361,P48,3,11.01
2025-01-10,C306,P19,4,6.72
2025-01-08,C049,P36,3,11.39
2025-01-26,C137,P18,1,18.04
2025-01-30,C278,P25,5,12.55
2025-01-07,C174,P38,4,9.94
2025-01-24,C455,P17,3,5.81
2025-01-01,C299,P41,2,10.69
2025-01-04,C245,P14,2,7.59
2025-01-14,C244,P29,5,17.53
2025-01-28,C032,P48,5,11.01
2025-01-06,C012,P18,1,18.04
2025-01-08,C251,P33,2,17.83
2025-01-17,C152,P18,2,18.04
2025-01-21,C212,P49,1,16.35
2025-01-07,C386,P14,5,7.59
2025-01-12,C327,P28,1,5.83
2025-01-29,C284,P36,3,11.39
2025-01-22,C032,P39,4,14.17
2025-01-10,C463,P26,2,8.51
2025-01-04,C388,P23,5,16.23
2025-01-14,C387,P26,1,8.51
2025-01-17,C159,P12,3,8.23
2025-01-06,C413,P34,2,17.21
2025-01-06,C211,P20,2,6.28
2025-01-27,C138,P29,1,17.53
2025-01-12,C010,P35,2,7.88
2025-01-10,C216,P42,5,14.59
2025-01-08,C391,P47,1,7.58
2025-01-07,C030,P24,4,5.18
2025-01-24,C025,P48,3,11.01
2025-01-16,C037,P16,1,19.8
2025-01-02,C440,P35,5,7.88
2025-01-20,C316,P15,1,7.67
2025-01-14,C272,P44,3,14.23
2025-01-09,C373,P44,3,14.23
2025-01-07,C125,P44,2,14.23
2025-01-23,C039,P25,4,12.55
2025-01-08,C185,P45,2,7.25
2025-01-28,C271,P34,3,17.21
2025-01-01,C309,P38,1,9.94
2025-01-18,C463,P49,4,16.35
2025-01-25,C275,P49,1,16.35
2025-01-17,C010,P50,2,10.44
2025-01-06,C486,P45,4,7.25
2025-01-06,C227,P50,3,10.44
2025-01-23,C098,P20,4,6.28
2025-01-05,C101,P45,2,7.25
2025-01-02,C255,P32,2,7.38
2025-01-16,C086,P21,4,7.17
2025-01-11,C329,P16,1,19.8
2025-01-17,C175,P31,5,12.51
2025-01-14,C332,P25,3,12.55
2025-01-19,C379,P43,4,7.69
2025-01-01,C383,P37,1,11.91
2025-01-04,C475,P39,3,14.17
2025-01-23,C327,P42,2,14.59
2025-01-26,C479,P36,3,11.39
2025-01-20,C245,P37,4,11.91
2025-01-03,C199,P49,5,16.35
2025-01-21,C471,P13,2,10.24
2025-01-03,C196,P32,3,7.38
2025-01-03,C132,P45,5,7.25
2025-01-01,C200,P29,3,17.53
2025-01-05,C311,P11,3,15.28
2025-01-15,C186,P29,2,17.53
2025-01-14,C344,P15,1,7.67
2025-01-06,C341,P37,3,11.91
2025-01-08,C310,P33,1,17.83
2025-01-18,C500,P17,2,5.81
2025-01-03,C421,P36,4,11.39
2025-01-10,C223,P33,5,17.83
2025-01-19,C375,P35,5,7.88
2025-01-11,C204,P17,4,5.81
2025-01-06,C335,P13,4,10.24
2025-01-07,C021,P35,4,7.88
2025-01-10,C175,P19,1,6.72
2025-01-16,C379,P16,4,19.8
2025-01-17,C448,P16,1,19.8
2025-01-16,C460,P22,3,9.23
2025-01-06,C026,P11,3,15.28
2025-01-17,C328,P37,2,11.91
2025-01-16,C399,P41,5,10.69
2025-01-13,C280,P10,2,17.09
2025-01-01,C284,P10,2,17.09
2025-01-13,C270,P43,2,7.69
2025-01-20,C124,P19,2,6.72
2025-01-14,C058,P46,2,12.8
2025-01-02,C121,P10,1,17.09
2025-01-24,C429,P20,1,6.28
2025-01-25,C112,P16,4,19.8
2025-01-08,C382,P12,4,8.23
2025-01-02,C059,P20,4,6.28
2025-01-04,C323,P28,5,5.83
2025-01-05,C177,P33,3,17.83
2025-01-09,C238,P45,3,7.25
2025-01-08,C316,P10,1,17.09
2025-01-26,C013,P20,5,6.28
2025-01-29,C392,P21,4,7.17
2025-01-27,C458,P29,3,17.53
2025-01-07,C272,P13,5,10.24
2025-01-10,C230,P39,5,14.17
2025-01-02,C075,P32,3,7.38
2025-01-01,C288,P12,5,8.23
2025-01-18,C239,P40,5,14.5
2025-01-14,C249,P29,2,17.53
2025-01-02,C474,P18,5,18.04
2025-01-17,C420,P24,1,5.18
2025-01-05,C469,P27,5,13.45
2025-01-16,C202,P38,2,9.94
2025-01-19,C255,P37,5,11.91
2025-01-08,C035,P12,3,8.23
2025-01-29,C381,P14,5,7.59
2025-01-19,C496,P22,5,9.23
2025-01-15,C121,P33,1,17.83
2025-01-24,C088,P16,2,19.8
2025-01-08,C172,P35,1,7.88
2025-01-18,C492,P45,5,7.25
2025-01-13,C431,P17,3,5.81
2025-01-20,C420,P32,5,7.38
2025-01-08,C312,P17,2,5.81
2025-01-22,C214,P27,2,13.45
2025-01-16,C063,P27,4,13.45
2025-01-18,C066,P37,5,11.91
2025-01-24,C385,P29,2,17.53
2025-01-07,C401,P18,4,18.04
2025-01-15,C028,P37,2,11.91
2025-01-18,C405,P31,1,12.51
2025-01-08,C158,P41,3,10.69
2025-01-28,C006,P38,2,9.94
2025-01-08,C185,P30,3,9.08
2025-01-09,C169,P47,2,7.58
2025-01-25,C416,P21,5,7.17
2025-01-17,C066,P17,2,5.81
2025-01-18,C122,P46,1,12.8
2025-01-03,C347,P28,4,5.83
2025-01-08,C284,P12,1,8.23
2025-01-27,C117,P36,2,11.39
2025-01-01,C303,P45,1,7.25
2025-01-22,C210,P38,1,9.94
2025-01-04,C365,P13,2,10.24
2025-01-27,C325,P13,2,10.24
2025-01-01,C101,P49,1,16.35
2025-01-13,C055,P12,1,8.23
2025-01-25,C276,P35,5,7.88
2025-01-01,C356,P20,2,6.28
2025-01-17,C348,P28,1,5.83
2025-01-08,C030,P11,3,15.28
2025-01-04,C330,P36,4,11.39
2025-01-13,C300,P31,1,12.51
2025-01-28,C048,P12,2,8.23
2025-01-23,C436,P40,5,14.5
2025-01-14,C407,P49,3,16.35
2025-01-21,C313,P47,4,7.58
2025-01-18,C008,P19,4,6.72
2025-01-15,C025,P34,1,17.21
2025-01-24,C025,P43,2,7.69
2025-01-22,C120,P25,4,12.55
2025-01-07,C466,P50,4,10.44
2025-01-08,C426,P36,2,11.39
2025-01-10,C145,P12,2,8.23
2025-01-21,C100,P22,2,9.23
2025-01-17,C001,P18,1,18.04
2025-01-25,C249,P10,4,17.09
2025-01-18,C293,P38,4,9.94
2025-01-18,C219,P13,2,10.24
2025-01-01,C293,P26,1,8.51
2025-01-25,C448,P19,3,6.72
2025-01-25,C008,P25,5,12.55
2025-01-26,C448,P31,5,12.51
2025-01-13,C321,P29,1,17.53
2025-01-29,C461,P50,1,10.44
2025-01-24,C098,P23,2,16.23
2025-01-29,C194,P23,1,16.23
2025-01-02,C324,P12,5,8.23
2025-01-22,C146,P39,5,14.17
2025-01-10,C102,P46,4,12.8
2025-01-14,C281,P29,4,17.53
2025-01-14,C459,P33,1,17.83
2025-01-19,C354,P34,1,17.21
2025-01-23,C078,P19,3,6.72
2025-01-09,C290,P28,4,5.83
2025-01-01,C229,P22,3,9.23
2025-01-26,C406,P17,2,5.81
2025-01-26,C413,P34,3,17.21
2025-01-05,C388,P49,4,16.35
2025-01-18,C345,P19,1,6.72
2025-01-13,C399,P38,3,9.94
2025-01-06,C474,P16,5,19.8
2025-01-22,C471,P22,5,9.23
2025-01-24,C470,P31,3,12.51
2025-01-07,C317,P14,1,7.59
2025-01-16,C244,P31,3,12.51
2025-01-05,C284,P37,5,11.91
2025-01-11,C351,P13,1,10.24
2025-01-04,C124,P12,2,8.23
2025-01-21,C228,P47,3,7.58
2025-01-18,C356,P18,5,18.04
2025-01-23,C032,P34,5,17.21
2025-01-13,C401,P18,1,18.04
2025-01-21,C438,P21,5,7.17
2025-01-29,C279,P16,3,19.8
2025-01-05,C085,P36,4,11.39
2025-01-25,C312,P48,5,11.01
2025-01-14,C255,P44,5,14.23
2025-01-26,C182,P47,4,7.58
2025-01-24,C114,P20,5,6.28
2025-01-02,C111,P48,3,11.01
2025-01-21,C460,P49,2,16.35
2025-01-01,C399,P45,2,7.25
2025-01-20,C028,P39,5,14.17
2025-01-25,C037,P48,3,11.01
2025-01-23,C294,P35,1,7.88
2025-01-13,C176,P27,3,13.45
2025-01-20,C350,P17,2,5.81
2025-01-07,C077,P17,1,5.81
2025-01-02,C122,P14,2,7.59
2025-01-26,C285,P10,4,17.09
2025-01-01,C405,P21,1,7.17
2025-01-15,C452,P37,5,11.91
2025-01-04,C255,P41,2,10.69
2025-01-07,C079,P13,4,10.24
2025-01-19,C280,P19,5,6.72
2025-01-02,C172,P47,3,7.58
2025-01-21,C220,P23,1,16.23
2025-01-03,C397,P32,1,7.38
2025-01-22,C200,P37,1,11.91
2025-01-08,C129,P43,4,7.69
2025-01-09,C371,P47,1,7.58
2025-01-03,C071,P44,5,14.23
2025-01-21,C492,P43,4,7.69
2025-01-04,C190,P49,4,16.35
2025-01-26,C329,P28,4,5.83
2025-01-08,C413,P29,3,17.53
2025-01-23,C416,P21,1,7.17
2025-01-19,C422,P11,1,15.28
2025-01-08,C157,P32,5,7.38
2025-01-22,C317,P48,4,11.01
2025-01-01,C186,P42,2,14.59
2025-01-18,C054,P18,1,18.04
2025-01-02,C127,P11,5,15.28
2025-01-22,C074,P50,3,10.44
2025-01-20,C492,P16,4,19.8
2025-01-03,C200,P39,4,14.17
2025-01-16,C061,P36,1,11.39
2025-01-06,C296,P17,4,5.81
2025-01-17,C151,P19,3,6.72
2025-01-16,C308,P10,3,17.09
2025-01-26,C470,P14,1,7.59
2025-01-09,C284,P15,1,7.67
2025-01-28,C137,P23,4,16.23
2025-01-12,C476,P36,4,11.39
2025-01-22,C209,P30,5,9.08
2025-01-13,C383,P49,5,16.35
2025-01-18,C452,P25,1,12.55
2025-01-30,C105,P11,5,15.28
2025-01-29,C153,P13,3,10.24
2025-01-26,C452,P28,2,5.83
2025-01-27,C132,P15,1,7.67
2025-01-03,C089,P20,5,6.28
2025-01-05,C393,P43,3,7.69
2025-01-17,C146,P45,4,7.25
2025-01-27,C477,P45,2,7.25
2025-01-07,C304,P24,2,5.18
2025-01-08,C293,P22,5,9.23
2025-01-10,C329,P49,2,16.35
2025-01-19,C160,P11,2,15.28
2025-01-07,C150,P36,2,11.39
2025-01-10,C448,P11,5,15.28
2025-01-17,C015,P16,4,19.8
2025-01-17,C141,P27,2,13.45
2025-01-25,C359,P24,4,5.18
2025-01-19,C292,P41,5,10.69
2025-01-29,C239,P26,5,8.51
2025-01-16,C418,P14,3,7.59
2025-01-15,C288,P12,2,8.23
2025-01-21,C179,P39,5,14.17
2025-01-05,C055,P25,3,12.55
2025-01-14,C125,P21,5,7.17
2025-01-07,C023,P27,3,13.45
2025-01-19,C250,P47,4,7.58
2025-01-02,C004,P43,5,7.69
2025-01-06,C097,P47,5,7.58
2025-01-06,C063,P27,1,13.45
2025-01-19,C099,P19,2,6.72
2025-01-24,C443,P46,5,12.8
2025-01-20,C088,P14,1,7.59
2025-01-25,C129,P19,4,6.72
2025-01-07,C385,P25,1,12.55
2025-01-02,C172,P25,5,12.55
2025-01-22,C397,P17,4,5.81
2025-01-02,C483,P27,3,13.45
2025-01-03,C246,P16,2,19.8
2025-01-09,C432,P26,1,8.51
2025-01-07,C115,P49,5,16.35
2025-01-10,C059,P35,1,7.88
2025-01-05,C332,P37,1,11.91
2025-01-17,C272,P32,2,7.38
2025-01-04,C355,P45,2,7.25
2025-01-29,C405,P18,5,18.04
2025-01-19,C286,P49,1,16.35
2025-01-11,C366,P36,3,11.39
2025-01-26,C330,P13,2,10.24
2025-01-22,C384,P18,3,18.04
2025-01-25,C318,P16,2,19.8
2025-01-28,C089,P28,2,5.83
2025-01-20,C316,P14,2,7.59
2025-01-05,C463,P20,3,6.28
2025-01-15,C427,P42,2,14.59
2025-01-18,C483,P34,1,17.21
2025-01-21,C308,P30,5,9.08
2025-01-12,C463,P49,1,16.35
2025-01-11,C301,P36,5,11.39
2025-01-09,C121,P31,1,12.51
2025-01-18,C499,P14,5,7.59
2025-01-03,C431,P35,5,7.88
2025-01-28,C216,P46,5,12.8
2025-01-29,C050,P10,4,17.09
2025-01-16,C366,P46,5,12.8
2025-01-03,C304,P32,2,7.38
2025-01-09,C191,P50,2,10.44
2025-01-24,C478,P12,4,8.23
2025-01-25,C092,P31,1,12.51
2025-01-16,C412,P21,4,7.17
2025-01-20,C401,P42,4,14.59
2025-01-06,C311,P43,2,7.69
2025-01-09,C215,P50,1,10.44
2025-01-04,C240,P35,4,7.88
2025-01-11,C229,P17,1,5.81
2025-01-24,C156,P25,5,12.55
2025-01-07,C480,P30,3,9.08
2025-01-21,C463,P12,4,8.23
2025-01-05,C364,P21,2,7.17
2025-01-12,C380,P23,3,16.23
2025-01-20,C348,P49,2,16.35
2025-01-14,C459,P35,2,7.88
2025-01-03,C172,P11,3,15.28
2025-01-02,C419,P50,4,10.44
2025-01-16,C368,P18,2,18.04
2025-01-12,C400,P30,3,9.08
2025-01-02,C003,P43,2,7.69
2025-01-05,C471,P11,1,15.28
2025-01-08,C132,P38,5,9.94
2025-01-30,C433,P15,4,7.67
2025-01-10,C224,P20,2,6.28
2025-01-10,C289,P26,4,8.51
2025-01-23,C410,P27,5,13.45
2025-01-01,C091,P12,5,8.23
2025-01-27,C116,P37,4,11.91
2025-01-13,C103,P45,2,7.25
2025-01-23,C188,P19,2,6.72
2025-01-29,C245,P36,1,11.39
2025-01-22,C032,P41,3,10.69
2025-01-21,C045,P46,5,12.8
2025-01-30,C088,P24,5,5.18
2025-01-09,C066,P13,1,10.24
2025-01-28,C221,P40,4,14.5
2025-01-28,C420,P50,2,10.44
2025-01-16,C011,P31,1,12.51
2025-01-13,C121,P23,5,16.23
2025-01-12,C277,P46,4,12.8
2025-01-14,C387,P50,1,10.44
2025-01-01,C072,P14,4,7.59
2025-01-03,C440,P50,4,10.44
2025-01-17,C470,P18,4,18.04
2025-01-12,C106,P43,2,7.69
2025-01-08,C408,P12,1,8.23
2025-01-12,C113,P34,2,17.21
2025-01-25,C460,P47,3,7.58
2025-01-17,C254,P34,2,17.21
2025-01-23,C259,P33,5,17.83
2025-01-07,C493,P30,2,9.08
2025-01-03,C098,P26,5,8.51
2025-01-09,C410,P38,1,9.94
2025-01-24,C227,P35,3,7.88
2025-01-27,C215,P45,5,7.25
2025-01-09,C039,P50,3,10.44
2025-01-21,C276,P17,5,5.81
2025-01-02,C078,P46,2,12.8
2025-01-12,C265,P13,3,10.24
2025-01-03,C155,P17,1,5.81
2025-01-25,C265,P18,5,18.04
2025-01-12,C142,P49,4,16.35
2025-01-22,C322,P19,3,6.72
2025-01-09,C167,P23,4,16.23
2025-01-03,C406,P45,2,7.25
2025-01-08,C405,P43,3,7.69
2025-01-17,C103,P42,2,14.59
2025-01-29,C271,P17,3,5.81
2025-01-05,C487,P15,4,7.67
2025-01-25,C003,P13,3,10.24
2025-01-10,C118,P22,5,9.23
2025-01-13,C403,P36,5,11.39
2025-01-10,C317,P14,2,7.59
2025-01-26,C425,P42,1,14.59
2025-01-23,C218,P47,5,7.58
2025-01-14,C159,P48,1,11.01
2025-01-06,C003,P45,5,7.25
2025-01-19,C451,P46,5,12.8
2025-01-10,C448,P27,1,13.45
2025-01-15,C359,P22,4,9.23
2025-01-03,C317,P15,1,7.67
2025-01-12,C191,P27,2,13.45
2025-01-06,C124,P47,3,7.58
2025-01-19,C368,P38,5,9.94
2025-01-26,C257,P41,4,10.69
2025-01-20,C457,P36,5,11.39
2025-01-17,C040,P49,5,16.35
2025-01-17,C085,P18,5,18.04
2025-01-04,C374,P34,4,17.21
2025-01-22,C269,P49,4,16.35
2025-01-21,C046,P10,1,17.09
2025-01-04,C232,P11,5,15.28
2025-01-16,C434,P27,4,13.45
2025-01-20,C287,P36,5,11.39
2025-01-21,C090,P47,2,7.58
2025-01-30,C164,P45,5,7.25
2025-01-05,C044,P14,4,7.59
2025-01-04,C452,P26,4,8.51
2025-01-15,C069,P34,4,17.21
2025-01-02,C067,P48,1,11.01
2025-01-15,C298,P23,3,16.23
2025-01-29,C210,P39,1,14.17
2025-01-24,C272,P31,5,12.51
2025-01-22,C479,P46,3,12.8
2025-01-11,C396,P10,3,17.09
2025-01-05,C451,P21,2,7.17
2025-01-03,C142,P40,4,14.5
2025-01-19,C245,P48,4,11.01
2025-01-10,C003,P32,1,7.38
2025-01-14,C234,P37,1,11.91
2025-01-01,C411,P49,1,16.35
2025-01-25,C086,P49,4,16.35
2025-01-15,C298,P43,1,7.69
2025-01-19,C025,P32,1,7.38
2025-01-29,C444,P44,4,14.23
2025-01-15,C470,P15,2,7.67
2025-01-12,C330,P32,5,7.38
2025-01-15,C130,P44,2,14.23
2025-01-25,C224,P24,5,5.18
